case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.00655,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0066,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00665,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0067,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00675,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0068,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00685,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0069,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00695,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.007,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00705,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0071,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00715,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0072,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00725,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0073,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00735,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0074,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00745,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0075,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00755,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0076,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00765,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0077,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00775,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0078,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00785,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0079,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00795,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.008,CLEAR_FAULT,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
